,bikeid,mean_tripduration
8846,28122,846.6840390879479
9757,29040,846.6925795053004
5842,24858,846.6969696969697
8942,28218,846.6983240223464
7129,26336,846.7130801687764
12972,32997,846.7272727272727
11004,30736,846.7549668874173
4714,20337,846.7552447552448
2689,17869,846.7702127659575
11370,31127,846.7755102040817
8961,28237,846.80204778157
1597,16545,846.802752293578
5759,21950,846.8120805369127
8439,27715,846.8217054263566
5620,21550,846.8461538461538
4107,19581,846.8474576271186
7998,27239,846.8489208633093
9919,29315,846.855737704918
13063,33089,846.8695652173913
9750,29033,846.8956043956044
1539,16478,846.8961038961039
12267,32263,846.9014778325123
8289,27565,846.9020771513353
290,14903,846.9020979020979
12869,32890,846.9255319148937
7010,26067,846.9306358381502
7622,26857,846.9328859060403
1465,16389,846.950354609929
7886,27127,846.9521739130435
8039,27281,846.9672131147541
153,14715,846.968085106383
4156,19644,847.062893081761
13162,33192,847.0727272727273
8256,27532,847.0823529411765
8727,28003,847.0980392156863
13407,33443,847.105
11185,30926,847.1060606060606
2759,17952,847.1395348837209
7746,26983,847.1486486486486
8083,27356,847.1490683229814
3838,19262,847.1615384615385
6486,25532,847.1872791519435
13365,33400,847.2057142857143
9838,29132,847.2099236641221
4443,20009,847.2275449101796
11729,31507,847.2424242424242
1863,16866,847.25
158,14720,847.2612612612612
179,14743,847.2631578947369
2413,17539,847.2974683544304
8192,27467,847.3086419753087
2923,18147,847.3125
6735,25783,847.3190476190476
3187,18467,847.3219178082192
6089,25116,847.3471074380166
5679,21624,847.3595505617977
5797,24812,847.3692307692307
5016,20844,847.3886010362694
1790,16783,847.3962264150944
10668,30377,847.3978494623656
2182,17257,847.4074074074074
8072,27315,847.4362745098039
6935,25990,847.4468864468864
1003,15799,847.4604651162791
1452,16374,847.4640883977901
7394,26612,847.4666666666667
1417,16329,847.4679487179487
11638,31410,847.4705882352941
9340,28621,847.4759036144578
1105,15926,847.5284090909091
4735,20358,847.5338345864661
6934,25989,847.5369127516778
8980,28256,847.5371621621622
10917,30647,847.5371900826447
9002,28279,847.5816326530612
7429,26650,847.5862068965517
4783,20537,847.5901639344262
180,14744,847.5959595959596
3671,19052,847.6036585365854
6951,26006,847.6179487179487
10667,30376,847.6294117647059
5067,20904,847.6379310344828
2991,18225,847.6384615384616
3031,18274,847.6502732240438
7949,27190,847.6612903225806
699,15414,847.6729559748428
10936,30667,847.6774193548387
9703,28985,847.6796407185628
6787,25835,847.6970588235295
3036,18281,847.7048192771084
4374,19917,847.7205882352941
4491,20073,847.7214285714285
2712,17897,847.7259259259259
7557,26792,847.7303370786517
6704,25751,847.7379912663755
6904,25957,847.7407407407408
4839,20605,847.7473684210527
6828,25877,847.7488986784141
2656,17826,847.8110236220473
11948,31899,847.816
9160,28439,847.816199376947
13106,33133,847.8348623853211
3431,18758,847.858024691358
7368,26586,847.863813229572
2999,18237,847.8688524590164
13212,33242,847.9469696969697
4232,19741,847.9488372093023
2326,17428,847.9714285714285
10946,30677,847.993288590604
2910,18133,848.0176991150443
8366,27642,848.0233918128655
13262,33294,848.0382165605096
2907,18129,848.0689655172414
7715,26951,848.0814332247558
939,15720,848.0923913043479
7765,27002,848.0952380952381
407,15040,848.0967741935484
10378,30060,848.1
8117,27390,848.1111111111111
2431,17558,848.1149425287356
2567,17715,848.12
142,14700,848.126582278481
5528,21439,848.1282051282051
5197,21062,848.1322751322751
2492,17627,848.1339285714286
8984,28260,848.1466275659824
1430,16345,848.1546961325967
3499,18838,848.1770334928229
331,14946,848.2
6784,25832,848.2
3934,19376,848.2015503875969
679,15391,848.2254335260116
867,15628,848.2312138728323
3111,18369,848.2396694214876
404,15037,848.2420382165606
538,15212,848.2638036809816
12605,32610,848.2675159235669
5124,20978,848.2837837837837
11050,30783,848.2989690721649
2932,18157,848.3069306930693
1755,16742,848.3284313725491
6355,25395,848.3342391304348
3561,18911,848.3556485355649
9933,29329,848.3651685393259
11306,31062,848.3725490196078
1838,16839,848.4206642066421
2667,17841,848.4524886877828
9358,28639,848.453947368421
3103,18360,848.4845360824743
6837,25886,848.4864048338369
8223,27498,848.4886363636364
6129,25158,848.4965034965035
7620,26855,848.5120967741935
12420,32418,848.5172413793103
2213,17291,848.5374149659864
3465,18797,848.5502008032129
8752,28028,848.5849056603773
5165,21027,848.5865384615385
2917,18141,848.6100628930818
6823,25872,848.6266666666667
8052,27294,848.6666666666666
281,14890,848.6883720930233
2728,17916,848.7054263565891
7870,27111,848.7131782945736
5273,21155,848.7179487179487
8829,28105,848.72
1669,16636,848.7224669603524
1406,16315,848.7248677248677
3530,18875,848.7738095238095
3481,18815,848.7740384615385
9944,29341,848.7777777777778
8040,27282,848.7834394904459
3062,18312,848.8014705882352
2650,17819,848.8134328358209
11801,31588,848.8711656441718
7148,26355,848.8993506493506
3559,18909,848.9074074074074
1825,16824,848.9136690647482
1300,16183,848.9220338983051
6783,25831,848.9551282051282
1440,16357,848.9722222222222
7627,26862,849.0068259385665
1265,16135,849.0135746606335
1303,16186,849.0267857142857
13287,33319,849.0545454545454
3547,18893,849.0632911392405
3660,19040,849.081081081081
3438,18766,849.0816326530612
7490,26723,849.1097178683385
8246,27522,849.1129943502825
3702,19089,849.1181818181818
6071,25097,849.1194029850747
8254,27530,849.1278538812785
3989,19441,849.1346153846154
2392,17510,849.16
3972,19420,849.2068965517242
13032,33057,849.2528735632184
12164,32156,849.2689655172413
1581,16527,849.279792746114
3616,18984,849.2807881773399
11327,31083,849.3612903225807
8024,27265,849.3869346733668
13446,33540,849.3970588235294
3392,18709,849.4008810572687
3298,18599,849.4111111111112
6419,25461,849.4157608695652
10293,29970,849.4285714285714
410,15044,849.4328358208955
12974,32999,849.4354838709677
1945,16971,849.442396313364
11073,30806,849.4516129032259
8927,28203,849.4518072289156
11174,30915,849.4615384615385
4413,19973,849.4861111111111
1678,16648,849.487922705314
1321,16209,849.4880952380952
10340,30017,849.4967320261438
5530,21442,849.5
842,15596,849.5069767441861
8501,27777,849.5565217391304
6566,25612,849.573476702509
2508,17645,849.5748031496063
4709,20331,849.5901639344262
2718,17904,849.6
2930,18155,849.6111111111111
3455,18785,849.6241610738255
4430,19995,849.6476190476191
8035,27277,849.6520618556701
6729,25777,849.7019230769231
1305,16188,849.7096774193549
8195,27470,849.7373271889401
11687,31461,849.7581699346405
999,15795,849.7719298245614
7050,26108,849.8235294117648
10771,30492,849.828947368421
10972,30703,849.8538461538461
1602,16551,849.8831775700935
6130,25159,849.8844444444444
12191,32184,849.8969696969697
1947,16973,849.9047619047619
11510,31273,849.9117647058823
2217,17297,849.9379310344827
7864,27105,849.9622641509434
4205,19714,849.9718309859155
816,15562,849.984126984127
2395,17513,850.0394736842105
7352,26568,850.0430622009569
12054,32042,850.0807453416149
11755,31533,850.0833333333334
13176,33206,850.0943396226415
6021,25045,850.1082089552239
9062,28341,850.1158798283262
1224,16088,850.1466666666666
8634,27910,850.1694915254237
3045,18291,850.1720430107526
4426,19991,850.2314049586777
6494,25540,850.2392026578073
126,14679,850.2513368983957
2590,17746,850.260663507109
6957,26012,850.2648083623693
1879,16883,850.2692307692307
5456,21356,850.2794117647059
6834,25883,850.3409090909091
12855,32876,850.3563829787234
8757,28033,850.3624595469256
2869,18085,850.3737373737374
1586,16533,850.3835616438356
6137,25166,850.4128440366973
3049,18296,850.4489795918367
7708,26944,850.4708520179372
2148,17216,850.4711538461538
1060,15873,850.4957264957264
9773,29056,850.5058823529412
1633,16587,850.5285714285715
10245,29920,850.5370370370371
12109,32098,850.546052631579
6170,25203,850.5830115830116
4211,19720,850.5990099009902
4743,20366,850.6078431372549
7196,26404,850.6103151862465
7806,27043,850.6150793650794
8437,27713,850.6344086021505
12933,32955,850.6545454545454
4777,20529,850.6703296703297
10007,29405,850.6732673267327
1411,16322,850.6884057971015
7335,26549,850.6959247648903
2506,17643,850.7205882352941
860,15620,850.7339449541284
3449,18779,850.7452830188679
12893,32914,850.8116591928251
7878,27119,850.8341232227489
11419,31181,850.8823529411765
10267,29944,850.8877005347593
5570,21489,850.9051094890511
7600,26835,850.9437751004016
12386,32384,850.968992248062
5473,21374,851.0105263157894
11586,31354,851.0155440414508
7206,26414,851.0305343511451
13322,33355,851.0588235294117
8296,27572,851.0981132075472
9699,28981,851.1282894736842
11238,30985,851.165
3004,18244,851.179190751445
5051,20883,851.1830065359477
2839,18048,851.1875
9012,28289,851.2089041095891
169,14731,851.2135416666666
3174,18449,851.2255319148936
10563,30260,851.2330827067669
6662,25708,851.24
12902,32923,851.2411347517731
9595,28877,851.2456140350877
13342,33376,851.2515337423313
7779,27016,851.2568493150685
7117,26323,851.2592592592592
10070,29693,851.266393442623
2745,17937,851.2846153846153
3858,19289,851.2893401015228
7737,26974,851.2958199356913
1282,16159,851.300518134715
9772,29055,851.3033707865169
5292,21176,851.3053435114504
4570,20163,851.3072916666666
12221,32216,851.3333333333334
10191,29860,851.3375
980,15772,851.34
6152,25183,851.3664383561644
573,15263,851.3777777777777
10282,29959,851.3838383838383
10687,30397,851.4357541899441
5406,21301,851.4444444444445
3115,18373,851.4559386973181
10218,29889,851.4861111111111
10625,30328,851.5027322404371
10022,29420,851.5065789473684
5163,21025,851.5263157894736
1439,16356,851.5349794238683
3779,19187,851.5796178343949
9609,28891,851.5933014354067
6312,25348,851.5977011494252
11135,30871,851.6204379562043
7058,26117,851.6204819277109
132,14687,851.6232876712329
7231,26442,851.6407506702412
11997,31984,851.6473684210526
6680,25727,851.6666666666666
7967,27208,851.6733668341709
5384,21278,851.6775956284152
6694,25741,851.7056737588653
8973,28249,851.70796460177
598,15296,851.7189781021898
12688,32695,851.7206703910615
13151,33181,851.723849372385
8458,27734,851.7363896848137
11719,31496,851.7530864197531
7216,26424,851.7770491803278
7199,26407,851.8134328358209
4109,19584,851.8186046511628
4509,20095,851.8333333333334
734,15451,851.8591549295775
4907,20713,851.8625
8745,28021,851.8807947019867
888,15655,851.8823529411765
1613,16566,851.8874172185431
8520,27796,851.8992248062016
5754,21809,851.9013157894736
12836,32856,851.9123711340206
10174,29822,851.9162303664922
2003,17037,851.9262295081967
8526,27802,851.965250965251
634,15336,851.9765625
3878,19310,852.0
11383,31141,852.0058823529412
5687,21632,852.0143540669857
2385,17503,852.0333333333333
5539,21451,852.0363636363636
8657,27933,852.04
9000,28277,852.0677083333334
2971,18203,852.0776699029126
7579,26814,852.0920245398773
8111,27384,852.1219512195122
9504,28786,852.1352459016393
3429,18755,852.1386138613861
5337,21228,852.1623036649214
8739,28015,852.1818181818181
6909,25963,852.1836734693877
7006,26063,852.203125
6299,25334,852.2064056939502
1399,16307,852.2307692307693
7033,26091,852.2309941520468
8510,27786,852.236
9979,29377,852.2647058823529
2812,18011,852.2660098522167
2241,17324,852.2786069651742
1757,16744,852.2985074626865
4815,20576,852.3030303030303
9471,28753,852.31541218638
1114,15938,852.3282828282828
2672,17847,852.3896103896104
10115,29748,852.4057971014493
5008,20835,852.4261744966443
5957,24980,852.43359375
8762,28038,852.4372623574144
766,15493,852.4413407821229
6713,25760,852.4598930481284
10409,30091,852.4689655172414
9218,28497,852.4821428571429
4190,19690,852.4857142857143
908,15680,852.5128205128206
2565,17713,852.5277777777778
1392,16296,852.5348837209302
6905,25958,852.5528455284552
479,15138,852.5640138408304
1365,16260,852.5779816513761
10950,30681,852.58
5413,21308,852.5873015873016
10396,30078,852.5935483870968
1311,16196,852.6287425149701
6454,25498,852.6543209876543
9621,28903,852.65625
12144,32135,852.6607142857143
189,14767,852.6684491978609
6079,25105,852.6863905325444
3423,18745,852.704845814978
7358,26574,852.7149122807018
8769,28045,852.7300884955753
9771,29054,852.7352941176471
7370,26588,852.7426160337553
1388,16291,852.7591240875912
4745,20368,852.7602996254682
944,15726,852.7845303867404
173,14736,852.7914110429448
2783,17977,852.8333333333334
9941,29338,852.8587570621469
3365,18681,852.8666666666667
1079,15895,852.8846153846154
6481,25526,852.8920187793427
4752,20380,852.9126984126984
3418,18740,852.9414893617021
13133,33160,852.9657142857143
11738,31516,853.0386740331492
9149,28428,853.0408921933085
3726,19114,853.0520231213873
1508,16442,853.0952380952381
6470,25515,853.10546875
8354,27630,853.1083032490975
12192,32185,853.1159420289855
1446,16365,853.1228070175439
13324,33357,853.1329479768787
724,15440,853.1352459016393
3057,18305,853.1778846153846
495,15161,853.184
3163,18431,853.1857923497267
4588,20182,853.1862745098039
3123,18382,853.2205882352941
10077,29702,853.2367149758454
13158,33188,853.272
1286,16165,853.285
7774,27011,853.3006756756756
3236,18527,853.304347826087
1101,15922,853.3072625698323
815,15561,853.3087557603686
3745,19141,853.3269230769231
3907,19343,853.3461538461538
340,14957,853.3724489795918
11,14541,853.3821989528795
3687,19072,853.3922413793103
12009,31996,853.392523364486
12701,32708,853.4258373205741
8787,28063,853.4366666666666
10906,30634,853.4496644295302
2007,17042,853.4589665653496
5772,24747,853.4631578947368
5189,21052,853.4696132596686
12257,32252,853.4715909090909
8896,28172,853.5464285714286
11798,31584,853.5771428571428
3166,18434,853.5853658536586
4619,20215,853.6201550387597
4512,20098,853.6212121212121
13450,33547,853.6223404255319
5459,21359,853.6377952755905
1957,16983,853.6386138613861
6066,25092,853.6492537313433
5683,21628,853.6744186046511
4900,20702,853.679104477612
4847,20616,853.694214876033
2202,17279,853.695652173913
693,15406,853.7425742574258
4561,20153,853.7469135802469
1874,16878,853.7719298245614
5465,21365,853.7841726618705
11412,31174,853.7857142857143
12463,32463,853.832
241,14833,853.8740157480315
639,15342,853.890243902439
10087,29717,853.8920454545455
665,15375,853.9020618556701
12522,32523,853.9147727272727
2601,17758,853.9230769230769
9215,28494,853.9261363636364
